izo,lat,lon
102008981,50.3054715,15.2963304
102190780,50.3730768,15.3372856
102190810,50.4981552,15.2984957
102190879,50.3844348,15.3700194
102190895,50.3667694,15.3813958
102190909,50.45495,15.3849825
102190968,50.3758247,15.5447734
102190984,50.3310026,15.4363688
102206066,50.3613301,15.631045
102206147,50.4352356,15.3512304
102206252,50.3319951,15.2646238
102206368,50.4862413,15.5178613
102206384,50.46809,15.18074
102206414,50.5110325,15.4943875
102206457,50.4726668,15.3870769
102718377,50.3658243,15.6375402
103378626,50.5125401,15.5658
108008428,50.3302297,15.6305021
103378618,50.33899,15.6896418
181042061,50.6189263,16.108519
102254222,50.1154665,14.1496822
102254389,49.2909875,16.0289446
102254397,50.3569988,15.8427575
102254427,50.5387497,16.2132838
102254559,50.3586776,16.2461137
102254605,50.4992657,16.2769027
102254648,50.391185,16.0448863
102254681,50.4617076,16.1896963
102254702,50.4799692,16.1820196
102254737,50.3539735,15.9194976
102254745,50.3539176,15.9140325
102254770,50.62788,16.2464313
102254800,50.4091238,16.1656488
102254869,50.4159276,16.1576538
102254893,50.3472275,16.1501575
102254907,50.5850896,16.3307878
102254923,50.5896438,16.33111
102254958,50.5362225,16.23792
102254974,50.3342817,15.9231783
102718491,50.356085,16.1448438
102718504,50.4246226,16.1626725
108024041,50.5400755,16.2653708
000191051,50.0351976,15.5602163
000191086,50.0292743,15.9677393
042937515,50.0265576,15.9157938
042938554,50.0384711,15.7920485
046496921,50.0241909,15.7543082
048160164,49.9984638,15.9459975
048160610,50.1060794,15.6061731
048160831,50.0395151,15.5597675
048160881,50.1324128,15.9109919
048161055,50.0433448,15.8107463
048161144,50.0282907,15.7347308
048161241,50.0624042,15.7534437
048161276,50.036477,15.8035602
048161292,50.0514472,15.764166
060156678,50.0129061,15.4694746
060156953,50.0634287,15.8560435
060157046,49.9861013,15.612055
060157283,50.0754554,15.4265111
060157941,50.0457038,16.0823188
060158387,50.1479016,15.7882561
060158701,50.0598325,15.7010738
060158841,50.034545,15.4135862
060158999,50.025322,15.7765074
060159022,50.0436519,15.7549059
060159049,49.9935211,15.8046626
060159081,49.9897025,15.7748029
060159111,50.1338488,15.7726288
060159146,50.0262073,15.7909202
060159154,50.0352533,15.7724952
061222216,50.1051014,15.8090919
102306893,50.0777438,15.9240725
102306915,50.0773119,15.9555411
102306974,49.9877698,15.5688836
102318018,50.0447221,16.0302943
102318034,50.0530885,15.5197259
102318085,50.1042202,15.5328982
060156589,50.0615699,15.6494372
048159778,50.0695788,15.9886799
060158859,50.0354638,15.4744262
060159065,50.0494356,15.7551912
048161047,50.0346313,15.7691285
048161136,50.0370332,15.7567584
060157747,50.1046738,15.8893033
048161306,50.0237689,15.7643583
060158247,50.0581913,15.5949975
048159786,50.0703825,15.988205
060159138,50.0211571,15.757506
046459341,50.095625,16.0964763
102390401,50.2138236,16.0769318
102390461,50.1356163,16.0980067
102390479,50.0602888,16.4820721
102390495,49.5577012,16.4223306
102390533,50.2598915,16.2147463
102390541,49.8999172,14.5250183
102390606,50.1319401,16.1836088
102390631,50.0836877,16.3076924
102390657,50.2697571,16.2637615
102390762,50.1633764,16.2829508
102390819,50.1646763,16.281375
102390886,50.287125,16.0462888
102390894,50.2946726,16.1652688
102390932,50.2921062,16.1605457
102390967,50.1191892,16.1972755
102406022,50.2683038,16.1130313
102406073,50.205215,16.2366124
102406090,50.1494596,16.0739025
102406111,50.1172751,16.2880663
108009211,50.1205028,16.1026516
102390568,50.108729,16.3657913
102442550,50.6663343,15.5481647
102442568,50.6098486,15.3777677
102442576,50.6400712,15.3370985
102442592,50.5409167,15.1991927
102442631,50.600714,15.4687893
102442649,50.5203107,15.411845
102442673,50.4749348,15.1012414
102442703,50.5508499,15.3579786
102442711,50.5682543,15.2860317
102442720,50.5874068,15.1574182
102442738,50.6300813,15.4876716
102442746,50.5574523,15.105215
102442762,50.7272292,15.4638743
102442771,50.5716517,15.404028
102442789,50.5316013,15.6075439
102442801,50.6602996,15.3386678
102442827,50.6118786,15.4230514
102442851,50.7720087,15.4315431
102442894,50.5293195,15.3741512
102442908,50.6612187,15.4641885
102454019,49.2003129,16.0647906
102454116,50.6856827,15.4018906
102718814,50.6110901,15.3270788
108009807,50.5840158,15.334204
102442657,49.7869542,13.9595092
102442819,50.5594039,15.4159301
102442924,50.5387726,15.2578563
102454035,50.5878413,15.1612463
151025886,50.6059675,15.3256825
108009793,50.6015938,15.33423
102442533,50.5940653,15.2012651
102442797,50.6089217,15.5699724
102442843,50.6790154,15.5312007
102442878,50.6090201,15.5034261
102442886,50.6092292,15.5030701
102442941,50.6058625,15.3348138
102454027,50.591785,15.1404375
102454086,50.5944338,15.1618538
102454191,50.5293195,15.3741512
102454221,50.6110901,15.3270788
117700576,50.5887759,15.1420753
102454167,50.6113289,15.497223
002506475,49.7397719,16.4131597
108040011,49.7561151,16.0857765
002506211,49.7758376,16.4747623
002506246,49.8052996,16.4801274
002506319,50.2104016,13.6398017
002506327,49.6610042,16.3060814
002506432,49.8435464,16.2846656
002506548,49.7945531,16.6276322
002506611,49.6949033,16.1810897
002506637,48.9867611,16.1954191
002506653,49.6157251,16.4653635
002506734,49.7113421,16.4805061
002506785,49.628305,16.34866
002506815,49.8256129,16.2546132
002506866,49.631141,16.7046359
002518015,49.7586178,16.6521212
002518112,49.7176526,16.2584088
002518139,49.7102622,16.3172913
002518155,49.6996202,16.4312778
043509541,49.7113025,16.2667038
046452745,49.6459538,16.5168913
047487526,49.6362769,15.7812323
049328077,49.7597421,16.6646453
049328255,49.7576772,16.4603631
049328263,49.7597579,16.4628401
049328271,49.7558496,16.4680691
049328298,49.75831,16.4590745
108034429,49.7460396,16.2207617
108034437,49.5191474,16.4836856
108040208,49.2938375,14.8374155
002506807,49.8989467,16.2153158
047487267,49.8706351,16.306225
047487275,49.8714851,16.3062074
047487283,49.8705276,16.315195
002506424,49.7271275,16.193705
002506483,49.836179,16.2057919
002506556,48.9575274,16.2085879
049328280,49.7467501,16.4740542
002518236,49.86889,16.3074475
043462448,50.5419763,15.7307
047463724,50.558883,15.9002077
047463783,50.5840888,15.8926638
047463848,50.5684013,15.9072425
047463996,50.5116713,16.017065
047464143,50.4174851,16.1796875
047466928,50.5784502,15.7373043
049290266,50.6586389,15.8213788
049290576,50.5055463,16.06802
049290649,50.5343488,16.0434813
060152885,50.6065856,15.8330828
060154691,50.4437426,15.81456
060154721,50.43273,15.8172338
060154730,50.4368975,15.8024113
102578028,50.5869966,15.6643195
102578095,50.5959012,16.0393041
102578231,50.5317412,16.0283758
102578249,50.5626579,15.8217107
102578460,50.4223138,15.8060162
102578737,50.6262304,15.8164318
102578869,50.5750388,15.9521375
102578923,50.5074313,16.025915
102578974,50.6292468,15.6083404
102718881,50.564625,15.8993137
102578532,49.695416,14.0795342
117900729,50.6145653,15.6105755
108026485,50.5805438,15.94409
000853933,49.9044558,16.4413354
000854352,49.9002694,16.4465733
000854379,49.9157395,16.6162999
000854620,49.9973163,16.2164925
000854638,50.0011138,16.2150538
000856452,50.0272313,16.5229925
000856673,50.031651,16.6038752
000856801,49.9969373,16.1740413
000856843,50.0365525,16.494995
000856878,49.9507475,16.1551263
044469888,49.917059,16.4377159
049314629,50.0824375,16.7591725
049316834,50.0841492,16.4649054
049317032,49.951932,16.1586345
102642001,49.9703616,16.3687036
102642087,50.071825,16.3922403
102642168,49.9534727,16.1616455
102642192,50.0978527,16.6660119
102642206,49.8759177,16.6029795
102642290,49.6111687,14.0146436
102642303,49.898108,16.5695296
102642354,49.9363072,16.2222086
102642371,49.8592524,16.5020378
102642401,50.0953496,16.3762436
102642427,49.9861773,16.1287426
102642435,49.8840579,16.6357586
102642451,49.9072324,16.6082451
102642478,50.0203367,16.4385515
102642541,50.0593063,16.3452419
102642567,49.9735353,16.392837
102642583,49.9754122,16.4034521
102642591,49.9597444,16.4053969
102642796,49.9114915,16.6109233
102642893,50.0790557,16.4621549
102642958,49.9795367,16.5647524
102642974,49.9925741,16.4976581
102642982,49.9216472,16.3394356
102642991,50.0034524,16.3896553
102654000,49.9705301,16.607717
102654042,49.9457944,16.3812246
102654093,49.9872042,16.6638134
102718971,49.870862,16.5609709
108031225,50.0025062,16.1338163
108041697,50.0304103,16.3165293
102007161,49.3929251,16.6427199
102007616,49.5429664,16.5716161
102007021,49.4641811,16.4304845
102007047,49.2974402,16.7732698
102007071,49.3725903,14.9599829
102007080,49.2651773,14.9238356
102007101,49.4680432,16.540633
102007136,49.3551061,16.7843532
102007152,49.3308697,16.6716851
102007209,49.5244186,16.4629625
102007217,49.3372988,16.7256625
102007225,49.4983304,16.5727867
102007233,49.480837,16.6073215
102007241,49.5449545,16.4888884
102007268,49.5486196,16.711622
102007276,49.3296156,16.5986378
102007284,49.5889245,16.7628827
102007292,49.5673414,16.6660708
102007314,49.5390503,16.6259509
102007322,48.940724,15.6893967
102007349,49.4234363,16.5914338
102007373,49.4686388,16.7585066
102007381,49.3006637,16.658807
102007390,49.7828898,14.6875926
102007403,49.3661166,16.6497124
102007411,49.3636494,16.6442394
102007446,49.3621355,16.6483106
102007489,49.4879426,16.6650738
102007527,49.4137588,16.5746963
102007535,49.342205,16.7588488
102007543,49.5396842,16.6949654
102007551,49.2968704,16.7433382
102007586,49.50555,16.5212925
102007624,49.3839404,16.8058321
102007659,49.3392318,16.5527421
102007667,49.4011251,16.4065313
102007691,49.4566276,16.536365
102007713,49.5595546,16.4240174
102007721,49.388153,16.7489318
102007748,49.4082201,16.6389863
102007756,49.4148654,16.7396127
102007799,49.5019013,16.5978763
102007802,49.6125888,16.6700275
102108030,49.4653514,16.6071315
102108072,49.5252981,16.5426232
103019383,49.359176,16.6569782
118100556,49.4814985,16.5580747
102007039,49.2815982,16.7495168
102007063,49.578345,16.721926
102007098,49.4345776,16.6288888
102007357,49.5631047,16.5044008
044993978,49.2057457,16.5979003
048512575,49.2130167,16.6792889
048512648,49.2027214,16.5799674
049466623,49.2056775,16.6242832
062156624,49.213524,16.589708
044994044,49.2051661,16.6754615
048510921,49.2023284,16.6437119
048511927,49.1745899,16.5536988
048512681,49.1849981,16.5986361
048512699,49.2035304,16.5925403
048512702,49.2024342,16.6146194
048513091,49.218247,16.5149042
048513121,49.2278366,16.5263158
048513245,49.1926357,16.541861
049465872,49.1710219,16.5595604
049466135,49.1840433,16.6354316
049466241,49.1678109,16.5806125
049466607,49.2284005,16.6232369
049466631,49.2306105,16.6265401
049467247,49.1901847,16.6553661
060556102,49.2035493,16.6605009
062156420,49.1765844,16.6884427
062157060,49.1800518,16.5912987
062157108,49.224647,16.5987002
062157116,49.2314595,16.5850155
102067589,49.2421869,16.5877674
102067449,49.1345841,16.6555523
044994036,49.1909662,16.5279497
048512524,49.2020418,16.6946604
062156527,49.1795796,16.6854621
062156969,49.2239753,16.5919497
048512672,49.1938957,16.5710609
060556188,49.1962341,16.6075974
049465481,49.2483145,16.5796838
062156632,49.1644534,16.568042
044994052,49.2177814,16.5234252
048512401,49.2062045,16.6867627
048512630,49.1871692,16.6006886
060555823,49.1710248,16.5715386
044994290,49.2064971,16.5534572
048511111,49.1998104,16.6324167
048511226,49.1771469,16.558664
048512184,49.2116791,16.632182
048512664,49.1901315,16.6193007
048512711,49.2024404,16.6053996
049465538,49.2220999,16.6433801
049466208,49.2089857,16.4883151
049466321,49.1841931,16.6421827
060555882,49.2209259,16.5590429
062156781,49.210239,16.5822296
062157094,49.2112433,16.6042439
102055904,49.2555455,16.6223766
102055955,49.2704969,16.5957939
102067007,49.1624034,16.6118057
062156543,49.1657845,16.5550638
102067767,49.1773142,16.6246546
048510661,49.1947077,16.6501754
049466615,49.2198378,16.6221474
062156888,49.2387931,16.5774523
048513997,49.1759109,16.5300263
049465091,49.2119695,16.6230184
102067481,49.1514274,16.6621355
150070730,49.2884909,16.4587237
102179875,49.1566131,16.2583587
102179921,49.0693195,16.46835
102191018,49.3051563,16.53506
102191212,49.1511149,16.4928653
102191239,49.1695684,16.7280515
102191328,49.3463467,16.4301521
102191344,49.3507864,16.4232751
102191352,49.1043223,16.7540228
102191395,49.2244786,16.285288
102179263,49.1643987,16.7903005
102179280,49.0763784,16.6078242
102179301,49.1665081,16.7588235
102179328,49.2949951,16.5030625
102179395,49.0492374,16.7374146
102179468,49.1904244,16.7208449
102179476,49.1770376,16.4896038
102179484,49.1386159,16.7628088
102179531,49.1313496,16.4791024
102179565,49.2550425,16.5075888
102179603,49.1020709,16.7177796
102179719,49.0878859,16.7337431
102179751,49.3082989,16.479781
102179760,49.246108,16.3435632
102179786,49.0934156,16.3656484
102179794,49.2853688,16.5694613
108049230,49.1059676,16.4729312
108049256,49.3106949,16.4464014
102179841,49.3521369,16.4058788
102179972,49.1042584,16.3716167
102179522,49.0035795,16.6163856
102179255,49.2833017,16.6961293
102179298,49.1015881,16.3776051
102179310,49.1377091,16.7339914
102179336,49.2789457,16.3880626
102179361,49.0309656,16.5318317
102179387,49.0832736,16.4362839
102179409,49.1108763,16.3086694
102179417,49.0711485,16.4417503
102179433,49.0756446,16.640823
102179492,49.0556789,16.4876812
102179506,49.1171749,16.4716484
102179549,49.0924079,16.6289398
102179590,49.0799072,16.5460683
102179620,49.1718429,16.5062647
102179654,49.2368966,16.4018268
102179689,49.1705404,16.3252561
102179697,49.0119893,16.6004087
102179778,49.0375676,16.5945724
102179808,49.1454026,16.5764335
102179832,49.2146526,16.393296
102179859,49.2135782,16.825406
102179867,49.2637745,16.7142041
102179883,49.2106693,16.409953
102179905,49.2448392,16.6732865
102179913,49.3205381,16.3462457
102179999,49.1018041,16.3797258
102191000,49.3038263,16.5275188
102191034,49.0823951,16.6942374
102191042,49.1300838,16.6089163
102191093,49.2232246,16.7514592
102191115,49.1115657,16.5143028
102191123,49.1233234,16.3345584
102191131,49.2063417,16.797075
102191140,49.0840752,16.6005439
102191174,49.180474,16.3892929
102191182,49.1138646,16.7216413
102191255,49.0393815,16.7701274
102191379,49.2759663,16.4370413
102191387,49.1925802,16.3619841
102191425,49.1581007,16.3453105
102191433,49.1155327,16.5740422
103619283,49.0651464,16.5230794
103619305,49.0543774,16.6008495
103619313,49.3094064,16.6131768
108010252,49.2037069,16.7825412
102179450,49.162654,16.5436207
102255091,49.0123217,16.6575285
102179425,49.2531118,16.7359061
102179514,49.1954826,16.299071
102179638,49.1917701,16.7714571
102179735,49.0547374,16.6438364
102179816,49.1449317,16.3877548
102179956,49.3302978,16.4767658
102191441,49.0366601,16.6106695
150046405,49.0505843,16.5009083
102102341,50.3007379,14.7957224
102243930,48.9663477,16.8095796
102243956,48.9609601,16.8962625
102243964,48.7772275,16.764025
102243972,48.9890059,16.9102728
102243981,48.9873895,16.0974029
102243999,49.2626625,13.7975236
102255008,48.9287225,16.6648138
102255016,48.9418325,16.6320688
102255032,48.9132346,15.6303763
102255041,50.1808159,15.2301357
102255059,48.773285,16.8864867
102255075,49.4960637,15.1099465
102255105,49.0131513,16.7748414
102255113,48.7586617,16.8910555
102255130,48.7570976,16.8543362
102255148,48.7637591,16.8473479
102255164,48.7514674,16.8665357
102255172,48.7622256,16.8808034
102255181,48.821548,16.5629297
102255199,48.8539508,16.5941141
102255202,48.8867338,16.6442138
102255237,48.8601046,16.4864434
102255253,48.7912137,16.9781199
102255261,48.9403717,16.7321282
102255296,48.9381695,16.7348304
102255351,48.9976733,16.8660397
102255385,48.7274563,16.9649413
102255407,48.7990188,16.80359
102255458,48.8116159,16.6439272
102255466,48.8030151,17.0135988
102255491,48.8346732,16.9294519
102255504,48.9933232,16.753806
102255521,48.825528,16.8485342
102255539,48.9810905,16.5226177
102255598,48.8577013,16.8071005
102255628,48.897391,16.7138878
102255652,48.7531799,16.9848377
102255679,48.7404551,16.7545863
102255725,48.8543293,16.8882987
102255741,48.9915363,16.6715121
102255776,48.9033907,16.8151916
102255806,48.9336642,16.4845317
102255814,48.9714227,16.6041058
102255857,48.8719626,16.7736838
103619321,49.0323941,16.8242212
103619330,48.9076626,16.7757423
108010414,48.9296273,16.5758117
108010422,48.9616246,16.5733354
108055655,48.7775963,17.0097688
102255369,48.9328594,16.8915857
102255440,48.8032577,16.6321159
102307971,49.1442684,17.8241586
102307750,49.1259547,17.6883182
102319014,49.199816,17.4903339
102307849,49.6474736,16.758042
102319472,49.2631663,17.7178338
108011101,49.2500038,17.751835
102307768,49.2773205,17.6250938
102307865,49.5573532,13.950849
102319006,49.1283426,17.7688804
102319171,49.226766,17.6667415
103019600,49.2421463,17.6642375
102319502,49.2056851,17.5877702
102319111,49.2346835,17.6598153
102307946,49.1211019,17.7291899
102319201,49.1009057,17.7537932
102319260,49.2040288,17.5444238
102319057,48.8009508,16.3782588
102319081,49.1093647,17.6684345
102307962,49.1567124,17.8470475
102319243,49.211324,17.5346259
102307911,49.2535828,17.89426
102319499,49.2131113,17.6334438
103019626,49.1727575,17.5163075
102319570,49.2266888,17.6970988
102307954,49.2604166,17.8253443
102307831,49.178195,17.5346063
102319383,49.1464475,18.013715
102319448,49.1710221,17.4715556
102319235,49.17297,17.5151913
102319391,49.2215051,17.8524125
102319308,49.0697672,17.9752145
102319537,49.22316,17.6675113
102319073,49.1658086,17.6487073
102319227,49.2559652,17.5658465
102319316,49.2494313,17.8089013
102319189,49.2212485,17.6819849
102319324,49.2550213,17.4950925
102319430,49.2998757,17.7911143
102109991,49.0831926,17.8839563
102319146,49.2856001,17.6847038
102319103,49.1077847,18.0703558
102307881,49.1584397,17.7021261
102307997,49.1637625,17.7477162
102319588,49.2301963,17.68267
102319022,49.1775082,17.9374247
102319375,49.5094912,15.8702651
102111570,49.214384,17.9208173
102307792,49.2162533,17.8035414
102307822,49.1404849,17.4976903
102307890,49.1371713,17.8123529
102307903,49.4680432,16.540633
102307938,49.2907775,17.7338375
102319031,49.281097,17.8770217
102319197,49.2304826,17.6820675
102319251,49.2170388,17.5109
102319278,49.0903776,17.883195
102319367,49.2546831,15.9241436
102319413,49.5970348,16.0411615
102319545,49.2072776,17.5975713
102319049,49.319059,15.226738
102319561,49.2278125,17.6751536
102307741,49.2210676,17.5873342
150077785,50.1664322,15.3826679
102391831,49.0230928,17.237016
048847721,49.0100643,17.1311617
102391203,48.9039526,16.9345463
102391386,49.6135807,15.2365892
102391793,49.0407321,16.9670645
000227901,48.9251541,17.1608388
048846856,48.9529326,17.3952481
048847127,48.9059813,17.01808
048847682,48.9796718,17.2081211
048847747,49.0111961,17.1346946
049418815,48.849775,17.1332575
049418823,48.8621189,17.1372601
049418831,48.8605451,17.1084238
049418971,48.8981635,17.3068919
049939840,48.9715632,17.2791329
102115109,48.8469623,17.3531783
102379882,48.9465319,16.9651081
102379891,48.9714693,14.7399791
102379912,49.6864955,15.0265313
102379921,48.8866619,17.3954635
102379939,49.3612977,15.4906681
102379980,49.1468868,16.5768919
102379998,49.0515261,17.0778252
102391009,49.8863943,14.4337325
102391017,48.8746064,16.9884982
102391025,49.0196402,17.0789339
102391068,48.8670999,17.2566881
102391084,48.9458651,17.1739354
102391106,49.394951,17.4196334
102391131,49.053884,16.994117
102391157,48.9467242,17.4659603
102391211,49.0449438,16.9178675
102391238,48.857212,17.0235957
102391289,48.8569272,17.1288629
102391343,48.9549308,16.993456
102391360,48.9078412,17.4169732
102391408,48.8597209,17.4887909
102391432,48.9049471,17.4617114
102391441,48.8343733,17.0649986
102391467,48.8164595,17.0510244
102391483,48.9545523,17.1529889
102391491,48.9893753,17.332004
102391521,49.0030513,17.0109334
102391530,48.8590845,17.6072586
102391556,48.8286211,16.9805101
102391581,48.8790326,17.1842425
102391602,48.8998571,17.3129256
102391645,48.9743762,17.0848161
102391688,48.9640286,17.0281152
102391700,48.8827446,17.5202893
102391769,48.9274178,17.3462999
102391807,49.0661476,17.0278888
108032418,49.0032853,17.0544314
108032515,49.0104456,17.1224867
102115222,49.5950652,16.735005
102379874,49.5745106,14.1025342
102379963,50.1480245,16.1081135
102443441,49.525937,15.7266613
102443483,49.2701869,15.479114
102443491,49.259578,15.3170025
102443505,49.4313382,15.7230191
102443521,49.3612977,15.4906681
102443556,49.2705404,15.4276809
102443581,49.2143546,15.5140108
102443629,49.4193528,15.5081395
102443670,49.3445822,15.4567996
102443700,49.4050896,15.6668169
102443777,49.3607313,15.6507327
102443785,49.4087906,15.4332394
102443793,49.3094578,15.6754543
102443815,49.3748126,15.700287
102443840,49.475698,15.4794576
102443866,49.1827603,15.4610559
102443874,49.1826328,15.4496624
102443921,49.1420123,15.5588766
102443963,49.4779421,15.6523914
102443971,49.9015074,14.5825485
102455082,49.4089615,15.5913638
102455112,49.4147288,15.5937026
102455139,49.3937609,15.5841528
103619461,49.3791447,16.0786689
103619470,49.3989445,15.5902217
108021211,49.3692983,15.4727745
108021238,49.450746,15.913841
108047610,49.4023228,15.6074824
108047628,49.4020891,15.6084602
108047636,49.4010421,15.5736656
108047644,49.388674,15.6004268
108047652,49.3944134,15.5783807
108047661,49.4854266,15.7194208
108047679,49.2871517,15.4746461
102455171,49.4186825,15.5925896
102140855,49.3769521,17.6699939
102140944,49.3422707,17.5270518
102140987,49.1872894,17.3033671
102141002,49.2030212,17.3828309
102142114,49.3681607,17.4421235
102142173,49.7037532,14.9704485
102519137,49.2995473,17.5408186
102519145,49.2708108,17.2337369
102519153,49.3774596,17.5863298
102519196,49.3000274,17.4036286
102519226,49.3720874,16.0387658
102519234,50.5612802,15.0356307
102519269,49.3469875,17.6846484
102519277,49.3940814,17.7035061
102519285,49.3298197,17.3348198
102519293,49.3500837,17.442053
102519307,49.3995299,17.6697088
102519323,49.4021545,17.6806113
102519358,49.3303699,17.5788299
102519374,49.3309131,17.5808728
102519382,49.329612,17.5631242
102519439,49.3181927,17.4715926
102519463,49.3642722,17.3661615
102519498,49.1061712,17.1626211
102519528,49.3744458,17.5133973
102519536,49.2990038,17.3972621
102519561,49.2991345,17.3850045
102519579,49.2997871,17.3915246
102519587,49.2899805,17.3973533
102519633,49.294613,17.4038176
102519668,49.2397109,17.4737387
102519676,49.1935648,17.2164046
102519684,49.2459956,17.2121486
102519714,49.1397165,17.2140902
102519731,49.4129761,17.8125812
102519757,49.2477159,17.2825855
102519773,49.228119,17.3206694
108020843,48.919367,16.1988822
108020851,50.1231741,13.6325913
108021084,49.3330069,17.4947837
108021106,49.2910066,17.3849347
108021114,49.2914745,17.6044187
181043076,49.0590827,17.2150066
102129487,49.5943639,16.97913
102129533,49.409021,17.0309298
102579911,49.4500155,17.1930896
102579920,50.0514992,13.6984005
102579938,49.6501563,16.8420507
102579946,49.4459194,17.001452
102579989,49.7366923,16.7093825
102591059,49.481015,17.1482069
102591067,49.4698449,17.0472
102591075,49.5511103,17.0377212
102591091,49.4642775,17.1795033
102591130,49.3257363,17.2253795
102591148,49.5160888,17.0946363
102591172,49.4739642,17.1077034
102591229,49.4695111,17.0958944
102591261,49.4803837,17.112876
102591270,49.4648122,17.107479
102591288,49.4733864,17.1190717
102591296,49.4503359,17.1655085
102591318,49.1492223,15.5755587
102591326,49.5554885,16.8349704
102591342,49.3705027,17.0904549
102591369,49.43326,16.8973813
102591377,49.549007,16.7907763
102591385,49.402918,17.2111296
102591415,49.5155689,17.0626364
102591458,49.3446793,17.209272
102591491,49.5361314,17.1642087
102591504,49.3885952,17.0710377
102591512,49.4652133,17.0165509
102591547,49.479966,16.834622
102591563,49.5194088,16.9305141
102591571,49.4304515,17.0729086
102591580,49.5080474,17.1999444
103031731,49.4744366,17.0954025
102579971,49.3847731,17.1785303
102591474,49.3277265,17.1724552
047438312,49.1075822,16.0588022
047438371,49.07043,16.1072363
047438487,49.0523907,15.8045161
047443456,49.0521404,15.8118847
047443774,49.0193312,15.5697967
102121648,49.129026,16.0816581
102655031,49.0218328,15.6666071
102655049,49.2546831,15.9241436
102655057,49.1209273,15.8182028
102655065,49.2003129,16.0647906
102655081,49.184355,15.7728667
102655090,49.1906844,16.2541136
102655103,49.2539299,16.0631136
102655120,49.2243334,15.6616655
102655138,49.0100291,15.6443687
102655146,48.8589785,15.9060579
102655154,49.0667438,15.7683194
102655162,49.0033567,16.3103769
102655171,49.1998954,16.2018584
102655189,49.3147335,15.7926915
102655197,49.1906108,16.0411062
102655201,49.2175343,15.8742798
102655219,49.0810272,15.7611969
102655243,49.0809441,16.1915279
102655251,49.1535606,15.9771884
102655260,48.9856084,15.7008992
102655316,49.0701335,15.8713286
102655324,49.2976369,15.8673327
102655359,49.0176287,15.7734531
102655367,49.1969555,15.8264902
102655375,49.1422731,15.8760696
102655383,49.2600013,15.7779972
102655391,49.1028908,15.9845571
102655405,49.0832344,15.6955734
102655421,49.0544328,15.6581313
102655448,49.1443034,16.035687
102655456,49.2882177,16.0939534
102655464,49.198286,15.673724
102655481,49.1688284,16.1936861
102655499,49.1522142,15.7724036
102655502,49.219728,15.8764726
102655529,49.2196976,15.8965367
102655537,49.2066903,15.8788489
102655553,49.208528,15.8660627
102655561,49.2139608,15.8778329
102655634,49.1141217,16.1902193
102655651,49.2094866,15.9894444
102655677,50.2572113,15.3353585
102655707,49.2894334,15.9488741
102655740,49.1715259,16.090192
102655766,49.2712324,16.0037319
103019740,49.2227302,15.8833871
103619500,49.2308314,15.7305449
108026019,50.2725454,14.9124253
119000482,49.2191883,15.9023041
060419164,49.1449884,15.6707385
102655022,49.20262,16.125992
044065809,49.2076034,16.1591164
044065868,49.2113994,16.1454003
047443669,49.0946156,15.8897348
048526096,49.2437188,15.7713465
000395404,49.1309532,17.4361903
000836397,48.9713428,17.5884268
046956581,48.9029251,17.7092263
046956735,49.1046626,17.3928875
046956786,49.0996498,17.549607
046956981,49.0862563,17.342175
046956999,49.0562306,17.2504462
048505498,48.9877423,17.7155659
048506109,48.9723051,17.6487038
102731438,48.9691871,17.7709202
102731446,49.0985474,17.5167082
102731454,49.1437437,17.4518593
102731471,49.058373,17.5786996
102731497,49.106629,17.4656561
102731501,49.0861838,17.5358687
102731519,49.0302535,17.3772082
102731543,49.1904244,16.7208449
102731551,49.1062167,16.6157441
102731560,49.1218671,17.5443354
102731578,48.9700308,17.7139761
102731594,49.0646663,17.4802375
102731616,49.0739594,17.3793824
102731624,48.9937945,17.800724
102731632,49.0267122,17.7809774
181086093,49.9040777,13.8830074
102731659,49.9040777,13.8830074
102731675,48.9332935,17.6238886
102731683,49.1162598,17.4278761
102731691,48.9324643,17.6792002
102731705,49.0109413,17.7505052
102731730,49.0212754,17.8831218
102731748,49.0313888,17.624785
102731756,49.0357251,17.6820495
102731764,49.0853038,17.4939488
102731799,49.1242328,15.7688528
102731829,49.0393913,17.8061413
102731845,49.0625776,17.3510075
102731861,49.1213841,17.5803418
102731896,48.9881826,17.5276523
102731934,48.9769843,17.4685218
102731942,49.0029938,17.436475
102731969,49.0338994,17.3406375
102731977,49.0644651,17.6417108
102731985,48.965861,17.8627599
102743011,48.9918961,16.4372143
102743037,49.0668394,17.4604403
102743061,49.0773738,17.4349137
102743088,49.0842692,17.3698271
102743096,49.0677235,17.4725576
102743118,49.068345,17.4491813
102743126,49.0383376,17.4629125
102743142,49.0262157,17.6454505
102743169,49.0267988,17.6536488
102743177,48.9870875,17.398575
102743207,49.0099715,17.5819505
102743266,49.0321038,17.6430463
108011216,49.1111793,16.5232869
108011224,49.05897,17.478465
108011291,48.9325504,17.5662561
108011402,49.0444088,17.4717325
102807060,49.1468637,16.9440062
102807507,49.2770555,16.9963683
102791945,49.0535094,16.8367623
102791970,49.1947426,16.9433776
102791988,49.2328343,16.8782868
102791996,49.2304194,17.000362
102807001,49.1403907,16.914335
102807019,49.2880125,17.0671305
102807027,49.1292013,16.833477
102807043,49.0927723,16.8852303
102807051,49.2163459,16.9067818
102807086,49.1758321,16.9633337
102807094,49.0827458,16.854249
102807132,49.1680577,16.9207357
102807159,49.1511058,17.0809468
